team,slot,player,war
athletics,util,Riles ,0.4
athletics,util,Rooker ,5.6
athletics,util,Ruiz ,-0.3
athletics,util,Schuemann ,0.8
athletics,util,Scutaro ,0.3
athletics,util,Semien ,8.4
athletics,util,Sierra ,0.3
athletics,util,Singleton ,-0.4
athletics,util,Sizemore ,1.4
athletics,util,Smith ,1.8
athletics,util,Soderstrom ,4.3
athletics,util,Sogard ,1.4
athletics,util,Spencer ,-0.7
athletics,util,Spiezio ,1.6
athletics,util,Stairs ,3.4
athletics,util,Stanley ,-0.9
athletics,util,Steinbach ,4.0
athletics,util,Stewart ,1.4
athletics,util,Suzuki ,3.8
athletics,util,Sweeney ,3.0
athletics,util,Swisher ,4.4
athletics,util,Tejada ,5.7
athletics,util,Tettleton ,1.4
athletics,util,Thomas ,3.2
athletics,util,Toro ,0.6
athletics,util,Urshela ,-1.0
athletics,util,Urías ,0.5
athletics,util,Velarde ,2.3
athletics,util,Vogt ,3.6
athletics,util,Weeks ,1.7
athletics,util,Weiss ,4.2
athletics,util,Willingham ,2.3
athletics,util,Wilson ,3.0
athletics,util,Young ,0.8
astros,c,Ashby ,2.4
astros,c,Ausmus ,2.3
astros,c,Bailey ,1.8
astros,c,Biggio ,4.4
astros,c,Castro ,4.2
astros,c,Chirinos ,3.8
astros,c,Diaz ,3.3
astros,c,Eusebio ,1.9
astros,c,Maldonado ,0.8
astros,c,McCann ,0.8
astros,c,Meluskey ,1.9
astros,c,Quintero ,0.4
astros,c,Rodríguez ,0.5
astros,c,Servais ,-0.6
astros,c,Stassi ,1.1
astros,c,Taubensee ,0.9
astros,c,Treviño ,0.5
astros,c,Wilkins ,-0.2
astros,1b,Abreu ,-0.1
astros,1b,Bagwell ,8.2
astros,1b,Berkman ,6.9
astros,1b,Cabell ,1.3
astros,1b,Carter ,0.5
astros,1b,Cedeño ,0.4
astros,1b,Davis ,4.5
astros,1b,González ,1.4
astros,1b,Gurriel ,3.9
astros,1b,Howe ,1.7
astros,1b,Knight ,3.1
astros,1b,Lee ,0.2
astros,1b,Singleton ,0.3
astros,1b,Walker ,0.2
astros,1b,Wallace ,0.2
astros,2b,Altuve ,8.1
astros,2b,Biggio ,9.4
astros,2b,Candaele ,1.9
astros,2b,Doran ,5.4
astros,2b,Garner ,3.5
astros,2b,Kent ,3.9
astros,2b,Keppinger ,0.8
astros,2b,Matsui ,1.3
astros,2b,Morgan ,3.7
astros,2b,Pittman ,-0.2
astros,3b,Bell ,0.4
astros,3b,Berry ,1.3
astros,3b,Blum ,1.9
astros,3b,Bregman ,8.9
astros,3b,Cabell ,-0.1
astros,3b,Caminiti ,4.9
astros,3b,Castilla ,1.6
astros,3b,Dominguez ,2.4
astros,3b,Ensberg ,6.3
astros,3b,Garner ,3.3
astros,3b,Howe ,3.5
astros,3b,Johnson ,0.5
astros,3b,Magadan ,1.4
astros,3b,Paredes ,2.3
astros,3b,Spiers ,1.2
astros,3b,Truby ,0.0
astros,3b,Valbuena ,2.5
astros,3b,Walling ,3.9
astros,3b,Wigginton ,2.2
astros,ss,Barmes ,3.4
astros,ss,Bogar ,2.4
astros,ss,Cedeño ,2.5
astros,ss,Correa ,7.3
astros,ss,Everett ,3.5
astros,ss,Gutiérrez ,-1.2
astros,ss,Loretta ,0.7
astros,ss,Lowrie ,2.2
astros,ss,Lugo ,1.3
astros,ss,Manzella ,-1.3
astros,ss,Miller ,0.5
astros,ss,Peña ,5.6
astros,ss,Ramírez ,1.5
astros,ss,Reynolds ,3.1
astros,ss,Tejada ,1.9
astros,ss,Thon ,7.4
astros,ss,Villar ,0.9
astros,ss,Yelding ,-1.6
astros,of,Alou ,6.2
astros,of,Anthony ,2.3
astros,of,Aoki ,0.6
astros,of,Barnes ,1.4
astros,of,Bass ,5.2
astros,of,Bell ,5.4
astros,of,Beltrán ,4.5
astros,of,Berkman ,6.5
astros,of,Biggio ,2.6
astros,of,Bogusevic ,-0.2
astros,of,Bourn ,5.5
astros,of,Brantley ,4.9
astros,of,Burke ,0.4
astros,of,Carr ,1.0
astros,of,Cedeño ,5.1
astros,of,Cruz ,6.3
astros,of,Dubón ,1.7
astros,of,Everett ,5.8
astros,of,Finley ,5.7
astros,of,Fowler ,1.8
astros,of,Gonzalez ,5.3
astros,of,González ,2.5
astros,of,Grossman ,1.6
astros,of,Gómez ,-0.8
astros,of,Hatcher ,2.5
astros,of,Hidalgo ,6.3
astros,of,Hoes ,0.0
astros,of,Hunter ,1.9
astros,of,Julks ,0.3
astros,of,Lane ,1.8
astros,of,Lee ,3.9
astros,of,Marisnick ,2.4
astros,of,Martinez ,-0.6
astros,of,McCormick ,1.7
astros,of,Meyers ,2.4
astros,of,Moreno ,1.7
astros,of,Mouton ,0.6
astros,of,Mumphrey ,2.7
astros,of,Pence ,4.0
astros,of,Puhl ,6.2
astros,of,Rasmus ,2.6
astros,of,Reddick ,4.6
astros,of,Rhodes ,-0.6
astros,of,Schafer ,-0.7
astros,of,Scott ,1.4
astros,of,Smith ,1.9
astros,of,Springer ,5.1
astros,of,Straw ,1.5
astros,of,Stubbs ,2.8
astros,of,Taveras ,2.6
astros,of,Tucker ,5.5
astros,of,Ward ,-1.7
astros,of,Wilson ,0.2
astros,of,Yelding ,0.1
astros,of,Young ,3.0
astros,util,Abreu ,-0.1
astros,util,Alou ,6.2
astros,util,Altuve ,8.1
astros,util,Alvarez ,6.8
astros,util,Anthony ,2.3
astros,util,Aoki ,0.6
astros,util,Ashby ,2.4
astros,util,Ausmus ,2.3
astros,util,Bagwell ,8.2
astros,util,Bailey ,1.8
astros,util,Barmes ,3.4
astros,util,Barnes ,1.4
astros,util,Bass ,5.2
astros,util,Bell ,5.4
astros,util,Beltrán ,4.5
astros,util,Berkman ,6.9
astros,util,Berry ,1.3
astros,util,Biggio ,9.4
astros,util,Blum ,1.9
astros,util,Bogar ,2.4
astros,util,Bogusevic ,-0.2
astros,util,Bourn ,5.5
astros,util,Brantley ,4.9
astros,util,Bregman ,8.9
astros,util,Burke ,0.4
astros,util,Cabell ,1.3
astros,util,Caminiti ,4.9
astros,util,Candaele ,1.9
astros,util,Carr ,1.0
astros,util,Carter ,1.9
astros,util,Castilla ,1.6
astros,util,Castro ,4.2
astros,util,Cedeño ,5.1
astros,util,Chirinos ,3.8
astros,util,Correa ,7.3
astros,util,Cruz ,6.3
astros,util,Davis ,4.5
astros,util,Diaz ,3.3
astros,util,Dominguez ,2.4
astros,util,Doran ,5.4
astros,util,Dubón ,1.7
astros,util,Ensberg ,6.3
astros,util,Eusebio ,1.9
astros,util,Everett ,5.8
astros,util,Finley ,5.7
astros,util,Fowler ,1.8
astros,util,Garner ,3.5
astros,util,Gattis ,2.9
astros,util,Gonzalez ,5.3
astros,util,González ,2.5
astros,util,Grossman ,1.6
astros,util,Gurriel ,3.9
astros,util,Gutiérrez ,-1.2
astros,util,Gómez ,-0.8
astros,util,Hatcher ,2.5
astros,util,Hidalgo ,6.3
astros,util,Hoes ,0.0
astros,util,Howe ,3.5
astros,util,Hunter ,1.9
astros,util,Johnson ,0.5
astros,util,Julks ,0.3
astros,util,Kent ,3.9
astros,util,Keppinger ,0.8
astros,util,Knight ,3.1
astros,util,Lane ,1.8
astros,util,Lee ,3.9
astros,util,Loretta ,0.7
astros,util,Lowrie ,2.2
astros,util,Lugo ,1.3
astros,util,Magadan ,1.4
astros,util,Maldonado ,0.8
astros,util,Manzella ,-1.3
astros,util,Marisnick ,2.4
astros,util,Martinez ,-0.6
astros,util,Matsui ,1.3
astros,util,McCann ,0.8
astros,util,McCormick ,1.7
astros,util,Meluskey ,1.9
astros,util,Meyers ,2.4
astros,util,Miller ,0.5
astros,util,Moreno ,1.7
astros,util,Morgan ,3.7
astros,util,Mouton ,0.6
astros,util,Mumphrey ,2.7
astros,util,Paredes ,2.3
astros,util,Pence ,4.0
astros,util,Peña ,5.6
astros,util,Pittman ,-0.2
astros,util,Puhl ,6.2
astros,util,Quintero ,0.4
astros,util,Ramírez ,1.5
astros,util,Rasmus ,2.6
astros,util,Reddick ,4.6
astros,util,Reynolds ,3.1
astros,util,Rhodes ,-0.6
astros,util,Rodríguez ,0.5
astros,util,Schafer ,-0.7
astros,util,Scott ,1.4
astros,util,Servais ,-0.6
astros,util,Singleton ,0.3
astros,util,Smith ,1.9
astros,util,Spiers ,1.2
astros,util,Springer ,5.1
astros,util,Stassi ,1.1
astros,util,Straw ,1.5
astros,util,Stubbs ,2.8
astros,util,Taubensee ,0.9
astros,util,Taveras ,2.6
astros,util,Tejada ,1.9
astros,util,Thon ,7.4
astros,util,Treviño ,0.5
astros,util,Truby ,0.0
astros,util,Tucker ,5.5
astros,util,Valbuena ,2.5
astros,util,Villar ,0.9
astros,util,Walker ,0.2
astros,util,Wallace ,0.2
astros,util,Walling ,3.9
astros,util,Ward ,-1.7
astros,util,Wigginton ,2.2
astros,util,Wilkins ,-0.2
astros,util,Wilson ,0.2
astros,util,Yelding ,0.1
astros,util,Young ,3.0
rangers,c,Barajas ,1.5
rangers,c,Chirinos ,2.6
rangers,c,Díaz ,0.2
rangers,c,Heim ,3.1
rangers,c,Kreuter ,-1.5
rangers,c,Laird ,1.9
rangers,c,Mathis ,0.5
rangers,c,Napoli ,1.8
rangers,c,Petralli ,1.3
rangers,c,Pierzynski ,1.8
rangers,c,Rodríguez ,6.5
rangers,c,Saltalamacchia ,0.4
rangers,c,Scott ,-1.0
rangers,c,Slaught ,2.0
rangers,c,Sundberg ,3.9
rangers,c,Torrealba ,-0.1
rangers,c,Treanor ,-0.4
rangers,c,Trevino ,0.1
rangers,1b,Burger ,0.9
rangers,1b,Clark ,3.6
rangers,1b,Davis ,1.1
rangers,1b,Fielder ,-0.3
rangers,1b,Guzmán ,0.6
rangers,1b,Hostetler ,-0.2
rangers,1b,Lowe ,3.2
rangers,1b,Moreland ,2.2
rangers,1b,Napoli ,-0.3
rangers,1b,O'Brien ,4.5
rangers,1b,Palmeiro ,6.9
rangers,1b,Putnam ,1.1
rangers,1b,Smoak ,-0.3
rangers,1b,Stevens ,1.3
rangers,1b,Teixeira ,7.2
rangers,2b,Alicea ,1.1
rangers,2b,Browne ,2.3
rangers,2b,Franco ,6.8
rangers,2b,Frye ,1.2
rangers,2b,Harrah ,4.2
rangers,2b,Kinsler ,7.0
rangers,2b,McLemore ,4.3
rangers,2b,Newman ,1.1
rangers,2b,Odor ,2.8
rangers,2b,Richardt ,-0.7
rangers,2b,Semien ,7.7
rangers,2b,Solak ,1.0
rangers,2b,Soriano ,2.0
rangers,2b,Strange ,2.5
rangers,2b,Tolleson ,0.8
rangers,2b,Wilkerson ,2.1
rangers,2b,Wills ,2.2
rangers,2b,Young ,2.8
rangers,3b,Bell ,6.5
rangers,3b,Beltré ,7.2
rangers,3b,Blalock ,6.4
rangers,3b,Buechele ,4.3
rangers,3b,Cabrera ,-0.2
rangers,3b,Duran ,0.2
rangers,3b,Gallo ,3.1
rangers,3b,Holt ,0.1
rangers,3b,Jung ,2.6
rangers,3b,Kiner-Falefa ,2.1
rangers,3b,Lamb ,1.3
rangers,3b,Pagliarulo ,0.0
rangers,3b,Palmer ,2.8
rangers,3b,Perry ,2.0
rangers,3b,Smith ,3.2
rangers,3b,Tatís ,0.1
rangers,3b,Vázquez ,1.5
rangers,3b,Young ,2.8
rangers,3b,Zeile ,2.1
rangers,ss,Andrus ,5.7
rangers,ss,Clayton ,3.6
rangers,ss,Dent ,0.3
rangers,ss,Elster ,1.4
rangers,ss,Fletcher ,4.7
rangers,ss,Frías ,-1.9
rangers,ss,Gil ,0.9
rangers,ss,Huson ,1.8
rangers,ss,Kiner-Falefa ,3.9
rangers,ss,Lee ,1.5
rangers,ss,Mendoza ,1.0
rangers,ss,Rodriguez ,8.8
rangers,ss,Seager ,7.2
rangers,ss,Thon ,1.4
rangers,ss,Wagner ,0.2
rangers,ss,Wilkerson ,0.1
rangers,ss,Young ,3.8
rangers,of,Boggs ,0.8
rangers,of,Borbon ,1.5
rangers,of,Buford ,0.6
rangers,of,Byrd ,2.2
rangers,of,Calhoun ,0.8
rangers,of,Carter ,1.9
rangers,of,Catalanotto ,4.3
rangers,of,Choo ,3.3
rangers,of,Christenson ,-0.4
rangers,of,Chávez ,1.0
rangers,of,Cruz ,4.1
rangers,of,DeRosa ,3.6
rangers,of,DeShields ,1.6
rangers,of,Dellucci ,0.0
rangers,of,Desmond ,2.2
rangers,of,Espy ,1.6
rangers,of,Gallo ,4.1
rangers,of,García ,4.5
rangers,of,Gentry ,2.6
rangers,of,González ,6.5
rangers,of,Goodwin ,3.0
rangers,of,Greer ,5.4
rangers,of,Grubb ,0.3
rangers,of,Gómez ,1.4
rangers,of,Hamilton ,8.7
rangers,of,Hidalgo ,0.6
rangers,of,Hulse ,2.8
rangers,of,Incaviglia ,2.5
rangers,of,Jankowski ,1.6
rangers,of,Kapler ,1.6
rangers,of,Langford ,5.6
rangers,of,Ledée ,-0.8
rangers,of,Lofton ,1.9
rangers,of,Martín ,4.4
rangers,of,Matthews ,5.2
rangers,of,Mazara ,1.0
rangers,of,McDowell ,3.1
rangers,of,McLemore ,1.4
rangers,of,Mench ,1.8
rangers,of,Murphy ,3.5
rangers,of,Nixon ,1.3
rangers,of,Nix ,0.0
rangers,of,Oliver ,3.5
rangers,of,Parrish ,2.1
rangers,of,Peltier ,-0.3
rangers,of,Pettis ,1.8
rangers,of,Reimer ,-0.5
rangers,of,Rivera ,0.4
rangers,of,Rivers ,3.5
rangers,of,Rua ,0.4
rangers,of,Ríos ,0.3
rangers,of,Sample ,3.8
rangers,of,Sierra ,5.9
rangers,of,Solak ,-1.1
rangers,of,Spencer ,-0.2
rangers,of,Taveras ,2.9
rangers,of,Thompson ,0.0
rangers,of,Ward ,4.6
rangers,of,Wilkerson ,0.3
rangers,of,Wright ,3.2
rangers,util,Alicea ,1.1
rangers,util,Andrus ,5.7
rangers,util,Baines ,0.9
rangers,util,Barajas ,1.5
rangers,util,Bell ,6.5
rangers,util,Beltré ,7.2
rangers,util,Berkman ,-0.1
rangers,util,Blalock ,6.4
rangers,util,Boggs ,0.8
rangers,util,Borbon ,1.5
rangers,util,Bradley ,5.2
rangers,util,Browne ,2.3
rangers,util,Buechele ,4.3
rangers,util,Buford ,0.6
rangers,util,Burger ,0.9
rangers,util,Byrd ,2.2
rangers,util,Cabrera ,-0.2
rangers,util,Calhoun ,0.8
rangers,util,Canseco ,3.0
rangers,util,Carter ,1.9
rangers,util,Catalanotto ,4.3
rangers,util,Chirinos ,2.6
rangers,util,Choo ,3.3
rangers,util,Christenson ,-0.4
rangers,util,Chávez ,1.0
rangers,util,Clark ,3.6
rangers,util,Clayton ,3.6
rangers,util,Cruz ,4.1
rangers,util,Dahl ,-0.8
rangers,util,Davis ,1.1
rangers,util,DeRosa ,3.6
rangers,util,DeShields ,1.6
rangers,util,Dellucci ,2.5
rangers,util,Dent ,0.3
rangers,util,Desmond ,2.2
rangers,util,Downing ,2.6
rangers,util,Duran ,0.2
rangers,util,Díaz ,0.2
rangers,util,Elster ,1.4
rangers,util,Espy ,1.6
rangers,util,Fielder ,1.8
rangers,util,Fletcher ,4.7
rangers,util,Franco ,6.8
rangers,util,Frye ,1.2
rangers,util,Frías ,-1.9
rangers,util,Fullmer ,-0.3
rangers,util,Gallo ,4.1
rangers,util,García ,4.5
rangers,util,Garver ,2.3
rangers,util,Gentry ,2.6
rangers,util,Gil ,0.9
rangers,util,González ,6.5
rangers,util,Goodwin ,3.0
rangers,util,Greer ,5.4
rangers,util,Grossman ,0.2
rangers,util,Grubb ,0.3
rangers,util,Guerrero ,1.8
rangers,util,Guzmán ,0.6
rangers,util,Gómez ,1.4
rangers,util,Hamilton ,8.7
rangers,util,Harrah ,4.2
rangers,util,Heim ,3.1
rangers,util,Hidalgo ,0.6
rangers,util,Holt ,0.1
rangers,util,Hostetler ,0.0
rangers,util,Hulse ,2.8
rangers,util,Huson ,1.8
rangers,util,Incaviglia ,2.5
rangers,util,Jankowski ,1.6
rangers,util,Johnson ,0.6
rangers,util,Jones ,0.3
rangers,util,Jung ,2.6
rangers,util,Kapler ,1.6
rangers,util,Kiner-Falefa ,3.9
rangers,util,Kinsler ,7.0
rangers,util,Kreuter ,-1.5
rangers,util,Laird ,1.9
rangers,util,Lamb ,1.3
rangers,util,Langford ,5.6
rangers,util,Ledée ,-0.8
rangers,util,Lee ,1.5
rangers,util,Lofton ,1.9
rangers,util,Lowe ,3.2
rangers,util,Martín ,4.4
rangers,util,Mathis ,0.5
rangers,util,Matthews ,5.2
rangers,util,Mazara ,1.0
rangers,util,McDowell ,3.1
rangers,util,McLemore ,4.3
rangers,util,Mench ,1.8
rangers,util,Mendoza ,1.0
rangers,util,Moreland ,2.2
rangers,util,Murphy ,3.5
rangers,util,Napoli ,1.8
rangers,util,Nevin ,-0.4
rangers,util,Newman ,1.1
rangers,util,Nixon ,1.3
rangers,util,Nix ,0.0
rangers,util,O'Brien ,4.5
rangers,util,Odor ,2.8
rangers,util,Oliver ,3.5
rangers,util,Pagliarulo ,0.0
rangers,util,Palmeiro ,6.9
rangers,util,Palmer ,2.8
rangers,util,Parrish ,2.1
rangers,util,Pederson ,-0.3
rangers,util,Peltier ,-0.3
rangers,util,Perry ,2.0
rangers,util,Petralli ,1.3
rangers,util,Pettis ,1.8
rangers,util,Pierzynski ,1.8
rangers,util,Putnam ,1.1
rangers,util,Reimer ,-0.5
rangers,util,Richardt ,-0.7
rangers,util,Rivera ,0.4
rangers,util,Rivers ,3.5
rangers,util,Rodriguez ,8.8
rangers,util,Rodríguez ,6.5
rangers,util,Rua ,0.4
rangers,util,Ríos ,0.3
rangers,util,Saltalamacchia ,0.4
rangers,util,Sample ,3.8
rangers,util,Scott ,-1.0
rangers,util,Seager ,7.2
rangers,util,Segui ,1.6
rangers,util,Semien ,7.7
rangers,util,Sierra ,5.9
rangers,util,Slaught ,2.0
rangers,util,Smith ,3.2
rangers,util,Smoak ,-0.3
rangers,util,Solak ,1.0
rangers,util,Soriano ,2.0
rangers,util,Sosa ,0.1
rangers,util,Spencer ,-0.2
rangers,util,Stevens ,1.3
rangers,util,Strange ,2.5
rangers,util,Sundberg ,3.9
rangers,util,Tatís ,0.1
rangers,util,Taveras ,2.9
rangers,util,Teixeira ,7.2
rangers,util,Tettleton ,1.0
rangers,util,Thompson ,0.0
rangers,util,Thon ,1.4
rangers,util,Tolleson ,0.8
rangers,util,Torrealba ,-0.1
rangers,util,Treanor ,-0.4
rangers,util,Trevino ,0.1
rangers,util,Vázquez ,1.5
rangers,util,Wagner ,0.2
rangers,util,Ward ,4.6
rangers,util,Wilkerson ,2.1
rangers,util,Wills ,2.2
rangers,util,Wright ,3.2
rangers,util,Young ,3.8
rangers,util,Zeile ,2.1
rangers,util,Zisk ,0.7
mariners,c,Bradley ,0.5
mariners,c,Cox ,0.2
mariners,c,Iannetta ,0.1
mariners,c,Johjima ,2.6
mariners,c,Johnson ,0.4
mariners,c,Kearney ,1.2
mariners,c,Murphy ,1.0
mariners,c,Narron ,-1.3
mariners,c,Narváez ,2.3
mariners,c,Nola ,0.9
mariners,c,Olivo ,0.4
mariners,c,Raleigh ,7.4
mariners,c,Sweet ,0.4
mariners,c,Valle ,3.4
mariners,c,Wilson ,3.8
mariners,c,Zunino ,3.4
mariners,1b,Bochte ,2.8
mariners,1b,Branyan ,2.6
mariners,1b,Davis ,6.0
mariners,1b,France ,4.2
mariners,1b,Gray ,0.2
mariners,1b,Healy ,-0.5
mariners,1b,Kotchman ,-0.8
mariners,1b,Lind ,-0.3
mariners,1b,Martinez ,4.5
mariners,1b,Morrison ,1.4
mariners,1b,Nola ,1.3
mariners,1b,O'Brien ,0.0
mariners,1b,Olerud ,5.2
mariners,1b,Putnam ,0.7
mariners,1b,Segui ,3.2
mariners,1b,Sexson ,3.9
mariners,1b,Smoak ,1.1
mariners,1b,Solano ,0.0
mariners,1b,Sorrento ,2.4
mariners,1b,Valencia ,1.2
mariners,1b,White ,-0.1
mariners,2b,Ackley ,3.7
mariners,2b,Amaral ,3.2
mariners,2b,Bell ,1.5
mariners,2b,Bernazard ,0.9
mariners,2b,Boone ,8.8
mariners,2b,Canó ,7.3
mariners,2b,Cora ,2.6
mariners,2b,Cruz ,2.4
mariners,2b,Figgins ,1.2
mariners,2b,Franklin ,2.3
mariners,2b,Frazier ,0.9
mariners,2b,Long ,-0.1
mariners,2b,López ,3.7
mariners,2b,McLemore ,1.3
mariners,2b,Moore ,0.9
mariners,2b,Perconte ,3.0
mariners,2b,Polanco ,1.3
mariners,2b,Reynolds ,4.8
mariners,2b,Strange-Gordon ,1.2
mariners,2b,Wong ,-1.1
mariners,2b,Young ,0.5
mariners,3b,Allen ,-0.4
mariners,3b,Bell ,3.3
mariners,3b,Beltré ,5.6
mariners,3b,Blowers ,3.1
mariners,3b,Castillo ,-1.1
mariners,3b,Cirillo ,1.3
mariners,3b,Cox ,-0.4
mariners,3b,Davis ,1.8
mariners,3b,Figgins ,-0.9
mariners,3b,López ,0.8
mariners,3b,Martínez ,6.5
mariners,3b,Presley ,2.0
mariners,3b,Randle ,0.6
mariners,3b,Rojas ,2.1
mariners,3b,Seager ,6.9
mariners,3b,Spiezio ,-0.8
mariners,3b,Suárez ,4.1
mariners,3b,Williamson ,1.3
mariners,ss,Anderson ,0.1
mariners,ss,Aurilia ,0.3
mariners,ss,Betancourt ,2.0
mariners,ss,Crawford ,5.2
mariners,ss,Cruz ,-0.1
mariners,ss,Fermín ,0.4
mariners,ss,Guillén ,3.3
mariners,ss,Marte ,0.2
mariners,ss,Mendoza ,-0.6
mariners,ss,Miller ,1.3
mariners,ss,Morse ,-0.5
mariners,ss,Owen ,2.4
mariners,ss,Quiñones ,1.7
mariners,ss,Rodriguez ,10.4
mariners,ss,Ryan ,4.2
mariners,ss,Segura ,3.6
mariners,ss,Sojo ,1.5
mariners,ss,Vizquel ,3.5
mariners,ss,Wilson ,0.8
mariners,of,Ackley ,1.9
mariners,of,Amaral ,1.7
mariners,of,Anthony ,-0.8
mariners,of,Aoki ,1.8
mariners,of,Arozarena ,4.0
mariners,of,Balentien ,0.2
mariners,of,Beníquez ,-0.4
mariners,of,Bochte ,1.9
mariners,of,Bonnell ,0.0
mariners,of,Bradley ,4.8
mariners,of,Brantley ,0.8
mariners,of,Briley ,2.2
mariners,of,Buhner ,3.5
mariners,of,Burroughs ,-0.3
mariners,of,Cameron ,5.9
mariners,of,Canzone ,1.6
mariners,of,Coles ,-0.3
mariners,of,Cotto ,0.8
mariners,of,Cowens ,2.9
mariners,of,Cruz ,5.1
mariners,of,Dyson ,2.7
mariners,of,Ervin ,0.3
mariners,of,Felder ,-1.0
mariners,of,Fraley ,1.4
mariners,of,Gamel ,1.1
mariners,of,Griffey ,9.7
mariners,of,Guillén ,3.5
mariners,of,Gutiérrez ,6.6
mariners,of,Haniger ,6.5
mariners,of,Henderson ,2.2
mariners,of,Heredia ,0.5
mariners,of,Hernández ,2.3
mariners,of,Hill ,0.9
mariners,of,Hunter ,-1.0
mariners,of,Ibañez ,4.5
mariners,of,Jackson ,1.4
mariners,of,Jones ,-0.1
mariners,of,Kelenic ,2.1
mariners,of,Kingery ,1.3
mariners,of,Leonard ,-1.7
mariners,of,Lewis ,1.6
mariners,of,Marmolejos ,-0.2
mariners,of,Martin ,1.1
mariners,of,Martín ,1.2
mariners,of,McLemore ,1.6
mariners,of,Meyer ,-0.5
mariners,of,Mitchell ,0.3
mariners,of,Morse ,-1.0
mariners,of,Moses ,-0.4
mariners,of,Paciorek ,4.3
mariners,of,Peguero ,-0.1
mariners,of,Raley ,3.2
mariners,of,Reed ,2.1
mariners,of,Roberts ,1.3
mariners,of,Rodríguez ,6.8
mariners,of,Santana ,0.5
mariners,of,Saunders ,2.5
mariners,of,Simpson ,0.0
mariners,of,Smith ,1.7
mariners,of,Span ,1.0
mariners,of,Suzuki ,9.2
mariners,of,Tartabull ,1.2
mariners,of,Wells ,0.9
mariners,of,Wilson ,-1.2
mariners,of,Winker ,-0.1
mariners,of,Winn ,4.3
mariners,util,Ackley ,3.7
mariners,util,Allen ,-0.4
mariners,util,Amaral ,3.2
mariners,util,Anderson ,0.1
mariners,util,Anthony ,-0.8
mariners,util,Aoki ,1.8
mariners,util,Arozarena ,4.0
mariners,util,Aurilia ,0.3
mariners,util,Balentien ,0.2
mariners,util,Bell ,3.3
mariners,util,Beltré ,5.6
mariners,util,Beníquez ,-0.4
mariners,util,Bernazard ,0.9
mariners,util,Betancourt ,2.0
mariners,util,Blowers ,3.1
mariners,util,Bochte ,2.8
mariners,util,Bonnell ,0.0
mariners,util,Boone ,8.8
mariners,util,Bradley ,4.8
mariners,util,Brantley ,0.8
mariners,util,Branyan ,2.6
mariners,util,Briley ,2.2
mariners,util,Buhner ,3.5
mariners,util,Burroughs ,-0.3
mariners,util,Cameron ,5.9
mariners,util,Canzone ,1.6
mariners,util,Canó ,7.3
mariners,util,Castillo ,-1.1
mariners,util,Cirillo ,1.3
mariners,util,Coles ,-0.3
mariners,util,Cora ,2.6
mariners,util,Cotto ,0.8
mariners,util,Cowens ,2.9
mariners,util,Cox ,0.2
mariners,util,Crawford ,5.2
mariners,util,Cruz ,5.1
mariners,util,Cust ,0.2
mariners,util,Davis ,6.0
mariners,util,Dyson ,2.7
mariners,util,Ervin ,0.3
mariners,util,Everett ,-0.6
mariners,util,Felder ,-1.0
mariners,util,Fermín ,0.4
mariners,util,Figgins ,1.2
mariners,util,Ford ,0.7
mariners,util,Fraley ,1.4
mariners,util,France ,4.2
mariners,util,Franklin ,2.3
mariners,util,Frazier ,0.9
mariners,util,Gamel ,1.1
mariners,util,Garver ,-0.1
mariners,util,Gray ,0.2
mariners,util,Griffey ,9.7
mariners,util,Guillén ,3.5
mariners,util,Gutiérrez ,6.6
mariners,util,Haniger ,6.5
mariners,util,Hart ,-0.5
mariners,util,Healy ,-0.5
mariners,util,Henderson ,2.2
mariners,util,Heredia ,0.5
mariners,util,Hernández ,2.3
mariners,util,Hill ,0.9
mariners,util,Horton ,-1.1
mariners,util,Hunter ,-1.0
mariners,util,Iannetta ,0.1
mariners,util,Ibañez ,4.5
mariners,util,Jackson ,1.4
mariners,util,Jefferson ,1.1
mariners,util,Johjima ,2.6
mariners,util,Johnson ,0.4
mariners,util,Jones ,-0.1
mariners,util,Kearney ,1.2
mariners,util,Kelenic ,2.1
mariners,util,Kingery ,1.3
mariners,util,Kotchman ,-0.8
mariners,util,Leonard ,0.7
mariners,util,Lewis ,1.6
mariners,util,Lind ,-0.3
mariners,util,Long ,-0.1
mariners,util,Lopes ,-0.3
mariners,util,López ,3.7
mariners,util,Marmolejos ,-0.2
mariners,util,Marte ,0.2
mariners,util,Martinez ,4.5
mariners,util,Martin ,1.1
mariners,util,Martínez ,7.1
mariners,util,Martín ,1.2
mariners,util,McLemore ,1.6
mariners,util,Mendoza ,-0.6
mariners,util,Meyer ,-0.5
mariners,util,Miller ,1.3
mariners,util,Mitchell ,0.3
mariners,util,Montero ,-0.1
mariners,util,Moore ,0.9
mariners,util,Morales ,2.9
mariners,util,Morrison ,1.4
mariners,util,Morse ,-0.5
mariners,util,Moses ,-0.4
mariners,util,Murphy ,1.0
mariners,util,Narron ,-1.3
mariners,util,Narváez ,2.3
mariners,util,Nola ,1.3
mariners,util,O'Brien ,0.1
mariners,util,Olerud ,5.2
mariners,util,Olivo ,0.4
mariners,util,Owen ,2.4
mariners,util,Paciorek ,4.3
mariners,util,Peguero ,-0.1
mariners,util,Perconte ,3.0
mariners,util,Phelps ,2.5
mariners,util,Polanco ,2.6
mariners,util,Presley ,2.0
mariners,util,Putnam ,0.7
mariners,util,Quiñones ,1.7
mariners,util,Raleigh ,7.4
mariners,util,Raley ,3.2
